Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Receiving Yards
2103.0,383.0,Quali Conley,San Jose St.,630,2023-24,1,[7],['10/14/2023'],['New Mexico'],[61.0]
1096.0,189.0,Kairee Robinson,San Jose St.,630,2023-24,2,"[6, 7]","['10/07/2023', '10/14/2023']","['Boise St.', 'New Mexico']","[73.0, 63.0]"
2103.0,383.0,Charles Ross,San Jose St.,630,2023-24,1,[9],['10/28/2023'],['Hawaii'],[55.0]
2103.0,383.0,Dominick Mazotti,San Jose St.,630,2023-24,1,[7],['10/14/2023'],['New Mexico'],[70.0]
2103.0,383.0,Malikhi Miller,San Jose St.,630,2023-24,1,[4],['09/16/2023'],['Toledo'],[50.0]
1096.0,189.0,Sam Olson,San Jose St.,630,2023-24,2,"[12, 13]","['11/25/2023', '12/23/2023']","['UNLV', 'Coastal Carolina']","[81.0, 96.0]"
1096.0,189.0,Nick Nash,San Jose St.,630,2023-24,2,"[9, 10]","['10/28/2023', '11/11/2023']","['Hawaii', 'Fresno St.']","[86.0, 66.0]"
2103.0,383.0,Isaac Jernagin,San Jose St.,630,2023-24,1,[11],['11/18/2023'],['San Diego St.'],[56.0]
2103.0,383.0,Braylon McReynolds,South Alabama,646,2023-24,1,[12],['11/25/2023'],['Texas St.'],[70.0]
1096.0,189.0,Javon Ivory,South Alabama,646,2023-24,2,"[12, 13]","['11/25/2023', '12/23/2023']","['Texas St.', 'Eastern Mich.']","[85.0, 51.0]"
6.0,2.0,Caullin Lacy,South Alabama,646,2023-24,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/17/2023', '10/28/2023', '11/02/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Tulane', 'Southeastern La.', 'Oklahoma St.', 'Central Mich.', 'James Madison', 'ULM', 'Southern Miss.', 'Louisiana', 'Troy', 'Arkansas St.', 'Marshall', 'Texas St.']","[60.0, 139.0, 104.0, 132.0, 132.0, 156.0, 103.0, 131.0, 89.0, 50.0, 126.0, 94.0]"
2103.0,383.0,Devin Voisin,South Alabama,646,2023-24,1,[2],['09/09/2023'],['Southeastern La.'],[70.0]
334.0,46.0,Jamaal Pritchett,South Alabama,646,2023-24,4,"[7, 8, 9, 10]","['10/17/2023', '10/28/2023', '11/02/2023', '11/11/2023']","['Southern Miss.', 'Louisiana', 'Troy', 'Arkansas St.']","[122.0, 168.0, 59.0, 50.0]"
2103.0,383.0,Lincoln Sefcik,South Alabama,646,2023-24,1,[7],['10/17/2023'],['Southern Miss.'],[64.0]
2103.0,383.0,DJ Thomas-Jones,South Alabama,646,2023-24,1,[12],['11/25/2023'],['Texas St.'],[56.0]
1096.0,189.0,Joshua Simon,South Carolina,648,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Jacksonville St.', 'Vanderbilt']","[64.0, 65.0]"
623.0,103.0,Trey Knox,South Carolina,648,2023-24,3,"[4, 5, 6]","['09/23/2023', '09/30/2023', '10/14/2023']","['Mississippi St.', 'Tennessee', 'Florida']","[53.0, 51.0, 50.0]"
1096.0,189.0,Nyck Harbor,South Carolina,648,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['Missouri', 'Texas A&M']","[50.0, 59.0]"
2103.0,383.0,Tyshawn Russell,South Carolina,648,2023-24,1,[2],['09/09/2023'],['Furman'],[65.0]
119.0,22.0,Xavier Legette,South Carolina,648,2023-24,6,"[1, 2, 3, 4, 5, 6]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/14/2023']","['North Carolina', 'Furman', 'Georgia', 'Mississippi St.', 'Tennessee', 'Florida']","[178.0, 118.0, 71.0, 189.0, 50.0, 110.0]"
2103.0,383.0,Eddie Lewis,South Carolina,648,2023-24,1,[2],['09/09/2023'],['Furman'],[89.0]
2103.0,383.0,Dakereon Joyner,South Carolina,648,2023-24,1,[2],['09/09/2023'],['Furman'],[53.0]
2103.0,383.0,O'Mega Blake,South Carolina,648,2023-24,1,[3],['09/16/2023'],['Georgia'],[86.0]
1096.0,189.0,Khafre Brown,South Fla.,651,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Rice', 'Navy']","[59.0, 80.0]"
2103.0,383.0,Kelley Joiner,South Fla.,651,2023-24,1,[12],['11/25/2023'],['Charlotte'],[71.0]
623.0,103.0,Michael Brown-Stephens,South Fla.,651,2023-24,3,"[7, 8, 9]","['10/14/2023', '10/21/2023', '11/04/2023']","['Fla. Atlantic', 'UConn', 'Memphis']","[98.0, 92.0, 73.0]"
23.0,6.0,Sean Atkins,South Fla.,651,2023-24,10,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/23/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/21/2023', '11/04/2023', '11/11/2023', '11/17/2023', '11/25/2023', '12/21/2023']","['Rice', 'Navy', 'UAB', 'Fla. Atlantic', 'UConn', 'Memphis', 'Temple', 'UTSA', 'Charlotte', 'Syracuse']","[73.0, 116.0, 91.0, 71.0, 57.0, 89.0, 169.0, 92.0, 61.0, 93.0]"
2103.0,383.0,Jaden Alexis,South Fla.,651,2023-24,1,[12],['11/25/2023'],['Charlotte'],[65.0]
1096.0,189.0,Yusuf Terry,South Fla.,651,2023-24,2,"[10, 11]","['11/11/2023', '11/17/2023']","['Temple', 'UTSA']","[57.0, 86.0]"
2103.0,383.0,Naiem Simmons,South Fla.,651,2023-24,1,[13],['12/21/2023'],['Syracuse'],[56.0]
2103.0,383.0,Zachariah Branch,Southern California,657,2023-24,1,[12],['11/18/2023'],['UCLA'],[51.0]
334.0,46.0,Brenden Rice,Southern California,657,2023-24,4,"[3, 4, 5, 6]","['09/09/2023', '09/23/2023', '09/30/2023', '10/07/2023']","['Stanford', 'Arizona St.', 'Colorado', 'Arizona']","[75.0, 133.0, 81.0, 96.0]"
2103.0,383.0,Mario Williams,Southern California,657,2023-24,1,[5],['09/30/2023'],['Colorado'],[53.0]
334.0,46.0,Tahj Washington,Southern California,657,2023-24,4,"[8, 9, 10, 11]","['10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023']","['Utah', 'California', 'Washington', 'Oregon']","[112.0, 102.0, 122.0, 82.0]"
2103.0,383.0,Lake McRee,Southern California,657,2023-24,1,[9],['10/28/2023'],['California'],[71.0]
2103.0,383.0,Ja'Kobi Lane,Southern California,657,2023-24,1,[13],['12/27/2023'],['Louisville'],[60.0]
2103.0,383.0,Makai Lemon,Southern California,657,2023-24,1,[13],['12/27/2023'],['Louisville'],[75.0]
1096.0,189.0,Duce Robinson,Southern California,657,2023-24,2,"[2, 3]","['09/02/2023', '09/09/2023']","['Nevada', 'Stanford']","[71.0, 71.0]"
1096.0,189.0,MarShawn Lloyd,Southern California,657,2023-24,2,"[9, 12]","['10/28/2023', '11/18/2023']","['California', 'UCLA']","[72.0, 75.0]"
2103.0,383.0,Michael Jackson III,Southern California,657,2023-24,1,[7],['10/14/2023'],['Notre Dame'],[51.0]
2103.0,383.0,Jordan  Hudson,SMU,663,2023-24,1,[7],['10/20/2023'],['Temple'],[82.0]
1096.0,189.0,Romello Brinson,SMU,663,2023-24,2,"[7, 8]","['10/20/2023', '10/28/2023']","['Temple', 'Tulsa']","[87.0, 74.0]"
1096.0,189.0,Key'Shawn Smith,SMU,663,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Memphis', 'Navy']","[63.0, 58.0]"
1096.0,189.0,Jake Bailey,SMU,663,2023-24,2,"[2, 3]","['09/09/2023', '09/16/2023']","['Oklahoma', 'Prairie View']","[73.0, 54.0]"
2103.0,383.0,Adam Moore,SMU,663,2023-24,1,[8],['10/28/2023'],['Tulsa'],[66.0]
2103.0,383.0,Kelvontay Dixon,SMU,663,2023-24,1,[12],['11/25/2023'],['Navy'],[125.0]
1096.0,189.0,RJ Maryland,SMU,663,2023-24,2,"[12, 13]","['11/25/2023', '12/02/2023']","['Navy', 'Tulane']","[64.0, 56.0]"
2103.0,383.0,"Roderick Daniels, Jr.",SMU,663,2023-24,1,[3],['09/16/2023'],['Prairie View'],[96.0]
1096.0,189.0,Jordan Kerley,SMU,663,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['Prairie View', 'TCU']","[83.0, 51.0]"
623.0,103.0,Jakarius Caston,Southern Miss.,664,2023-24,3,"[9, 10, 11]","['11/04/2023', '11/09/2023', '11/18/2023']","['ULM', 'Louisiana', 'Mississippi St.']","[92.0, 58.0, 88.0]"
2103.0,383.0,Frank Gore,Southern Miss.,664,2023-24,1,[12],['11/25/2023'],['Troy'],[59.0]
2103.0,383.0,Tiaquelin Mims,Southern Miss.,664,2023-24,1,[8],['10/28/2023'],['App State'],[141.0]
1096.0,189.0,Latreal Jones,Southern Miss.,664,2023-24,2,"[4, 5]","['09/23/2023', '09/30/2023']","['Arkansas St.', 'Texas St.']","[63.0, 124.0]"
2103.0,383.0,Ismail Mahdi,Texas St.,670,2023-24,1,[5],['09/30/2023'],['Southern Miss.'],[89.0]
119.0,22.0,Joey Hobert,Texas St.,670,2023-24,6,"[4, 5, 6, 7, 8, 9]","['09/23/2023', '09/30/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/04/2023']","['Nevada', 'Southern Miss.', 'Louisiana', 'ULM', 'Troy', 'Ga. Southern']","[90.0, 126.0, 132.0, 110.0, 51.0, 141.0]"
623.0,103.0,Ashtyn Hawkins,Texas St.,670,2023-24,3,"[11, 12, 13]","['11/18/2023', '11/25/2023', '12/26/2023']","['Arkansas St.', 'South Alabama', 'Rice']","[165.0, 131.0, 55.0]"
2103.0,383.0,Konner Fox,Texas St.,670,2023-24,1,[12],['11/25/2023'],['South Alabama'],[54.0]
1096.0,189.0,Drew Donley,Texas St.,670,2023-24,2,"[2, 3]","['09/09/2023', '09/16/2023']","['UTSA', 'Jackson St.']","[79.0, 83.0]"
334.0,46.0,Kole Wilson,Texas St.,670,2023-24,4,"[1, 2, 3, 4]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023']","['Baylor', 'UTSA', 'Jackson St.', 'Nevada']","[65.0, 69.0, 50.0, 93.0]"
2103.0,383.0,Robert Williams,Louisiana,671,2023-24,1,[6],['10/07/2023'],['Texas St.'],[90.0]
2103.0,383.0,Jacob Bernard,Louisiana,671,2023-24,1,[12],['11/25/2023'],['ULM'],[52.0]
2103.0,383.0,Peter LeBlanc,Louisiana,671,2023-24,1,[9],['11/04/2023'],['Arkansas St.'],[129.0]
2103.0,383.0,Neal Johnson,Louisiana,671,2023-24,1,[12],['11/25/2023'],['ULM'],[67.0]
2103.0,383.0,Charles Robertson,Louisiana,671,2023-24,1,[5],['09/23/2023'],['Buffalo'],[58.0]
1096.0,189.0,Harvey Broussard,Louisiana,671,2023-24,2,"[10, 11]","['11/09/2023', '11/18/2023']","['Southern Miss.', 'Troy']","[77.0, 54.0]"
2103.0,383.0,Mudia Reuben,Stanford,674,2023-24,1,[3],['09/16/2023'],['Sacramento St.'],[79.0]
208.0,33.0,Elic Ayomanor,Stanford,674,2023-24,5,"[6, 7, 8, 9, 10]","['10/13/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023']","['Colorado', 'UCLA', 'Washington', 'Washington St.', 'Oregon St.']","[294.0, 90.0, 146.0, 53.0, 122.0]"
2103.0,383.0,E.J. Smith,Stanford,674,2023-24,1,[12],['11/25/2023'],['Notre Dame'],[116.0]
2103.0,383.0,Sam Roush,Stanford,674,2023-24,1,[11],['11/18/2023'],['California'],[62.0]
1096.0,189.0,Tiger Bachmeier,Stanford,674,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['UCLA', 'Washington']","[75.0, 95.0]"
1096.0,189.0,Benjamin Yurosek,Stanford,674,2023-24,2,"[1, 2]","['09/01/2023', '09/09/2023']","['Hawaii', 'Southern California']","[138.0, 54.0]"
1096.0,189.0,Damien Alford,Syracuse,688,2023-24,2,"[12, 13]","['11/25/2023', '12/21/2023']","['Wake Forest', 'South Fla.']","[126.0, 83.0]"
2103.0,383.0,Oronde Gadsden II,Syracuse,688,2023-24,1,[2],['09/02/2023'],['Colgate'],[57.0]
623.0,103.0,Donovan Brown,Syracuse,688,2023-24,3,"[1, 2, 3]","['09/16/2023', '09/02/2023', '09/09/2023']","['Purdue', 'Colgate', 'Western Mich.']","[52.0, 65.0, 89.0]"
2103.0,383.0,LeQuint Allen,Syracuse,688,2023-24,1,[1],['09/16/2023'],['Purdue'],[62.0]
1096.0,189.0,Isaiah Jones,Syracuse,688,2023-24,2,"[2, 3]","['09/02/2023', '09/09/2023']","['Colgate', 'Western Mich.']","[71.0, 86.0]"
2103.0,383.0,Dan Villari,Syracuse,688,2023-24,1,[5],['09/30/2023'],['Clemson'],[65.0]
1096.0,189.0,Umari Hatcher,Syracuse,688,2023-24,2,"[2, 3]","['09/02/2023', '09/09/2023']","['Colgate', 'Western Mich.']","[105.0, 83.0]"
2103.0,383.0,Jordan Smith,Temple,690,2023-24,1,[9],['11/04/2023'],['Navy'],[50.0]
1096.0,189.0,David Martin-Robinson,Temple,690,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Navy', 'South Fla.']","[50.0, 102.0]"
334.0,46.0,Amad Anderson Jr.,Temple,690,2023-24,4,"[2, 3, 4, 5]","['09/02/2023', '09/16/2023', '09/23/2023', '09/28/2023']","['Akron', 'Norfolk St.', 'Miami (FL)', 'Tulsa']","[65.0, 79.0, 117.0, 75.0]"
2103.0,383.0,John Adams,Temple,690,2023-24,1,[6],['10/07/2023'],['UTSA'],[127.0]
2103.0,383.0,Darvon Hubbard,Temple,690,2023-24,1,[6],['10/07/2023'],['UTSA'],[95.0]
1096.0,189.0,Dante Wright,Temple,690,2023-24,2,"[1, 2]","['09/09/2023', '09/02/2023']","['Rutgers', 'Akron']","[67.0, 71.0]"
2103.0,383.0,Zae Baines,Temple,690,2023-24,1,[9],['11/04/2023'],['Navy'],[132.0]
2103.0,383.0,Dont'e Thornton Jr.,Tennessee,694,2023-24,1,[8],['10/28/2023'],['Kentucky'],[63.0]
1096.0,189.0,Bru McCoy,Tennessee,694,2023-24,2,"[2, 3]","['09/09/2023', '09/16/2023']","['Austin Peay', 'Florida']","[51.0, 94.0]"
2103.0,383.0,McCallan Castles,Tennessee,694,2023-24,1,[9],['11/04/2023'],['UConn'],[56.0]
2103.0,383.0,Jacob Warren,Tennessee,694,2023-24,1,[12],['11/25/2023'],['Vanderbilt'],[82.0]
1096.0,189.0,Squirrel White,Tennessee,694,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['UConn', 'Missouri']","[94.0, 53.0]"
334.0,46.0,Ramel Keyton,Tennessee,694,2023-24,4,"[9, 10, 12, 13]","['11/04/2023', '11/11/2023', '11/25/2023', '01/01/2024']","['UConn', 'Missouri', 'Vanderbilt', 'Iowa']","[81.0, 57.0, 122.0, 51.0]"
334.0,46.0,Evan Stewart,Texas A&M,697,2023-24,4,"[1, 2, 4, 5]","['09/02/2023', '09/09/2023', '09/23/2023', '09/30/2023']","['New Mexico', 'Miami (FL)', 'Auburn', 'Arkansas']","[115.0, 142.0, 50.0, 50.0]"
623.0,103.0,Jahdae Walker,Texas A&M,697,2023-24,3,"[11, 12, 13]","['11/18/2023', '11/25/2023', '12/27/2023']","['Abilene Christian', 'LSU', 'Oklahoma St.']","[88.0, 80.0, 137.0]"
334.0,46.0,Ainias Smith,Texas A&M,697,2023-24,4,"[3, 4, 5, 6]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023']","['ULM', 'Auburn', 'Arkansas', 'Alabama']","[127.0, 78.0, 71.0, 88.0]"
2103.0,383.0,Noah Thomas,Texas A&M,697,2023-24,1,[9],['11/04/2023'],['Ole Miss'],[50.0]
1096.0,189.0,Max Wright,Texas A&M,697,2023-24,2,"[12, 13]","['11/25/2023', '12/27/2023']","['LSU', 'Oklahoma St.']","[60.0, 62.0]"
2103.0,383.0,Moose Muhammad III,Texas A&M,697,2023-24,1,[13],['12/27/2023'],['Oklahoma St.'],[68.0]
2103.0,383.0,Dylan Wright,TCU,698,2023-24,1,[5],['09/30/2023'],['West Virginia'],[60.0]
1096.0,189.0,Savion Williams,TCU,698,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['Texas', 'Baylor']","[164.0, 51.0]"
623.0,103.0,Jared Wiley,TCU,698,2023-24,3,"[9, 10, 11]","['11/02/2023', '11/11/2023', '11/18/2023']","['Texas Tech', 'Texas', 'Baylor']","[64.0, 65.0, 178.0]"
2103.0,383.0,Jordyn Bailey,TCU,698,2023-24,1,[2],['09/09/2023'],['Nicholls'],[61.0]
2103.0,383.0,Chase Curtis,TCU,698,2023-24,1,[4],['09/23/2023'],['SMU'],[55.0]
2103.0,383.0,Warren Thompson,TCU,698,2023-24,1,[2],['09/09/2023'],['Nicholls'],[92.0]
2103.0,383.0,JP Richardson,TCU,698,2023-24,1,[7],['10/14/2023'],['BYU'],[104.0]
2103.0,383.0,Jaylon Robinson,TCU,698,2023-24,1,[12],['11/24/2023'],['Oklahoma'],[50.0]
2103.0,383.0,JoJo Earle,TCU,698,2023-24,1,[12],['11/24/2023'],['Oklahoma'],[94.0]
1096.0,189.0,Xavier White,Texas Tech,700,2023-24,2,"[12, 13]","['09/30/2023', '12/16/2023']","['Houston', 'California']","[53.0, 61.0]"
2103.0,383.0,Myles Price,Texas Tech,700,2023-24,1,[12],['09/30/2023'],['Houston'],[63.0]
2103.0,383.0,Drae McCray,Texas Tech,700,2023-24,1,[10],['11/18/2023'],['UCF'],[55.0]
1096.0,189.0,Jordan Brown,Texas Tech,700,2023-24,2,"[1, 3]","['09/02/2023', '09/16/2023']","['Wyoming', 'Tarleton St.']","[51.0, 73.0]"
1096.0,189.0,Jerand Bradley,Texas Tech,700,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Wyoming', 'Oregon']","[88.0, 83.0]"
2103.0,383.0,Coy Eakin,Texas Tech,700,2023-24,1,[13],['12/16/2023'],['California'],[106.0]
1096.0,189.0,Ja'Tavion Sanders,Texas,703,2023-24,2,"[13, 14]","['12/02/2023', '01/01/2024']","['Oklahoma St.', 'Washington']","[105.0, 75.0]"
623.0,103.0,Adonai Mitchell,Texas,703,2023-24,3,"[8, 9, 10]","['10/28/2023', '11/04/2023', '11/11/2023']","['BYU', 'Kansas St.', 'TCU']","[59.0, 149.0, 61.0]"
2103.0,383.0,Jonathon Brooks,Texas,703,2023-24,1,[10],['11/11/2023'],['TCU'],[74.0]
2103.0,383.0,Johntay Cook II,Texas,703,2023-24,1,[4],['09/23/2023'],['Baylor'],[51.0]
2103.0,383.0,Gunnar Helm,Texas,703,2023-24,1,[6],['10/07/2023'],['Oklahoma'],[67.0]
623.0,103.0,Xavier Worthy,Texas,703,2023-24,3,"[5, 6, 7]","['09/30/2023', '10/07/2023', '10/21/2023']","['Kansas', 'Oklahoma', 'Houston']","[93.0, 108.0, 92.0]"
2103.0,383.0,Jordan Whittington,Texas,703,2023-24,1,[14],['01/01/2024'],['Washington'],[70.0]
2103.0,383.0,Tyrin Smith,UTEP,704,2023-24,1,[4],['09/16/2023'],['Arizona'],[64.0]
1096.0,189.0,Jeremiah Ballard,UTEP,704,2023-24,2,"[7, 8]","['10/11/2023', '10/18/2023']","['FIU', 'New Mexico St.']","[65.0, 75.0]"
2103.0,383.0,Marcus Bellon,UTEP,704,2023-24,1,[5],['09/23/2023'],['UNLV'],[50.0]
2103.0,383.0,Emari White,UTEP,704,2023-24,1,[12],['11/25/2023'],['Liberty'],[54.0]
334.0,46.0,Kelly Akharaiyi,UTEP,704,2023-24,4,"[9, 10, 11, 12]","['10/25/2023', '11/04/2023', '11/18/2023', '11/25/2023']","['Sam Houston', 'Western Ky.', 'Middle Tenn.', 'Liberty']","[126.0, 141.0, 138.0, 109.0]"
2103.0,383.0,Torrance Burgess Jr.,UTEP,704,2023-24,1,[8],['10/18/2023'],['New Mexico St.'],[62.0]
2103.0,383.0,Devin McCuin,UTSA,706,2023-24,1,[11],['11/17/2023'],['South Fla.'],[91.0]
2103.0,383.0,Tykee Ogle-Kellogg,UTSA,706,2023-24,1,[13],['12/19/2023'],['Marshall'],[54.0]
15.0,5.0,Joshua Cephus,UTSA,706,2023-24,11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","['09/15/2023', '09/23/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/17/2023', '11/24/2023', '12/19/2023']","['Army West Point', 'Tennessee', 'Temple', 'UAB', 'Fla. Atlantic', 'East Carolina', 'North Texas', 'Rice', 'South Fla.', 'Tulane', 'Marshall']","[84.0, 58.0, 81.0, 55.0, 57.0, 183.0, 69.0, 53.0, 163.0, 83.0, 102.0]"
2103.0,383.0,Oscar Cardenas,UTSA,706,2023-24,1,[5],['10/07/2023'],['Temple'],[51.0]
1096.0,189.0,Jerjuan Newton,Toledo,709,2023-24,2,"[13, 14]","['12/02/2023', '12/30/2023']","['Miami (OH)', 'Wyoming']","[52.0, 74.0]"
2103.0,383.0,Cooper Rusk,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[64.0]
1096.0,189.0,Anthony Torres,Toledo,709,2023-24,2,"[11, 13]","['11/14/2023', '12/02/2023']","['Bowling Green', 'Miami (OH)']","[71.0, 56.0]"
2103.0,383.0,Devin Maddox,Toledo,709,2023-24,1,[10],['11/08/2023'],['Eastern Mich.'],[73.0]
2103.0,383.0,Jacquez Stuart,Toledo,709,2023-24,1,[11],['11/14/2023'],['Bowling Green'],[68.0]
1096.0,189.0,Junior Vandeross III,Toledo,709,2023-24,2,"[13, 14]","['12/02/2023', '12/30/2023']","['Miami (OH)', 'Wyoming']","[106.0, 53.0]"
2103.0,383.0,Larry Stephens,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[74.0]
2103.0,383.0,Peny Boone,Toledo,709,2023-24,1,[10],['11/08/2023'],['Eastern Mich.'],[116.0]
2103.0,383.0,CC Ezirim,Toledo,709,2023-24,1,[2],['09/09/2023'],['Texas Southern'],[73.0]
334.0,46.0,Deshon Stoudemire,Troy,716,2023-24,4,"[3, 4, 5, 6]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023']","['James Madison', 'Western Ky.', 'Georgia St.', 'Arkansas St.']","[52.0, 99.0, 51.0, 98.0]"
2103.0,383.0,Peyton Higgins,Troy,716,2023-24,1,[14],['12/23/2023'],['Duke'],[63.0]
623.0,103.0,Jabre Barber,Troy,716,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['ULM', 'Louisiana', 'Southern Miss.']","[73.0, 74.0, 81.0]"
80.0,17.0,Chris Lewis,Troy,716,2023-24,7,"[2, 3, 4, 6, 7, 8, 9]","['09/09/2023', '09/16/2023', '09/23/2023', '10/07/2023', '10/14/2023', '10/28/2023', '11/02/2023']","['Kansas St.', 'James Madison', 'Western Ky.', 'Arkansas St.', 'Army West Point', 'Texas St.', 'South Alabama']","[50.0, 94.0, 101.0, 64.0, 55.0, 51.0, 120.0]"
1096.0,189.0,Devonte Ross,Troy,716,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['James Madison', 'Western Ky.']","[69.0, 55.0]"
2103.0,383.0,Ethan Conner,Troy,716,2023-24,1,[1],['09/02/2023'],['SFA'],[51.0]
2103.0,383.0,Kimani Vidal,Troy,716,2023-24,1,[4],['09/23/2023'],['Western Ky.'],[58.0]
623.0,103.0,Chris Brazzell II,Tulane,718,2023-24,3,"[6, 7, 8]","['10/13/2023', '10/21/2023', '10/28/2023']","['Memphis', 'North Texas', 'Rice']","[103.0, 50.0, 75.0]"
208.0,33.0,Lawrence Keys III,Tulane,718,2023-24,5,"[1, 2, 3, 4, 5]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023']","['South Alabama', 'Ole Miss', 'Southern Miss.', 'Nicholls', 'UAB']","[96.0, 94.0, 78.0, 77.0, 54.0]"
2103.0,383.0,Alex Bauman,Tulane,718,2023-24,1,[10],['11/11/2023'],['Tulsa'],[52.0]
1096.0,189.0,Jha'Quan Jackson,Tulane,718,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['South Alabama', 'Ole Miss']","[106.0, 83.0]"
1096.0,189.0,Yulkeith Brown,Tulane,718,2023-24,2,"[13, 14]","['12/02/2023', '12/27/2023']","['SMU', 'Virginia Tech']","[90.0, 63.0]"
2103.0,383.0,Bryce Bohanon,Tulane,718,2023-24,1,[10],['11/11/2023'],['Tulsa'],[57.0]
623.0,103.0,Kamdyn Benjamin,Tulsa,719,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['Tulane', 'North Texas', 'East Carolina']","[157.0, 93.0, 143.0]"
2103.0,383.0,Devan  Williams,Tulsa,719,2023-24,1,[8],['10/28/2023'],['SMU'],[57.0]
2103.0,383.0,Braylin Presley,Tulsa,719,2023-24,1,[2],['09/09/2023'],['Washington'],[54.0]
2103.0,383.0,Nick Rempert,Tulsa,719,2023-24,1,[11],['11/18/2023'],['North Texas'],[58.0]
1096.0,189.0,Marquis Shoulders,Tulsa,719,2023-24,2,"[3, 5]","['09/16/2023', '09/28/2023']","['Oklahoma', 'Temple']","[52.0, 76.0]"
623.0,103.0,Carl Chester,Tulsa,719,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['Tulane', 'North Texas', 'East Carolina']","[132.0, 67.0, 54.0]"
2103.0,383.0,Jared Roznos,Air Force,721,2023-24,1,[5],['09/30/2023'],['San Diego St.'],[79.0]
1096.0,189.0,Cade Harris,Air Force,721,2023-24,2,"[5, 10]","['09/30/2023', '11/11/2023']","['San Diego St.', 'Hawaii']","[82.0, 65.0]"
2103.0,383.0,Dane Kinamon,Air Force,721,2023-24,1,[7],['10/21/2023'],['Navy'],[94.0]
2103.0,383.0,Brandon Engel,Air Force,721,2023-24,1,[12],['11/24/2023'],['Boise St.'],[57.0]
2103.0,383.0,Liam Fortner,Army West Point,725,2023-24,1,[1],['09/02/2023'],['ULM'],[53.0]
2103.0,383.0,Tobi Olawole,Army West Point,725,2023-24,1,[8],['10/28/2023'],['Massachusetts'],[57.0]
1096.0,189.0,Isaiah Alston,Army West Point,725,2023-24,2,"[2, 3]","['09/09/2023', '09/15/2023']","['Delaware St.', 'UTSA']","[135.0, 68.0]"
2103.0,383.0,Casey Reynolds,Army West Point,725,2023-24,1,[10],['11/11/2023'],['Holy Cross'],[69.0]
1096.0,189.0,Noah Short,Army West Point,725,2023-24,2,"[3, 4]","['09/15/2023', '09/23/2023']","['UTSA', 'Syracuse']","[68.0, 105.0]"
1096.0,189.0,Eli Heidenreich,Navy,726,2023-24,2,"[4, 6]","['09/30/2023', '10/14/2023']","['South Fla.', 'Charlotte']","[68.0, 69.0]"
2103.0,383.0,Brandon Chatman,Navy,726,2023-24,1,[3],['09/14/2023'],['Memphis'],[58.0]
2103.0,383.0,Jayden Umbarger,Navy,726,2023-24,1,[12],['12/09/2023'],['Army West Point'],[75.0]
208.0,33.0,Terrell Vaughn,Utah St.,731,2023-24,5,"[1, 2, 3, 5, 6]","['09/09/2023', '09/15/2023', '09/23/2023', '10/07/2023', '10/13/2023']","['Idaho St.', 'Air Force', 'James Madison', 'Colorado St.', 'Fresno St.']","[73.0, 57.0, 124.0, 143.0, 119.0]"
