Overall Rank,Season Rank,Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Rushing Yards
54.0,9.0,Kairee Robinson,San Jose St.,630,2023-24,4,"[7, 8, 9, 10]","['10/14/2023', '10/21/2023', '10/28/2023', '11/11/2023']","['New Mexico', 'Utah St.', 'Hawaii', 'Fresno St.']","[126.0, 102.0, 146.0, 200.0]"
523.0,78.0,Quali Conley,San Jose St.,630,2023-24,1,[11],['11/18/2023'],['San Diego St.'],[155.0]
199.0,29.0,La'Damian Webb,South Alabama,646,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['Arkansas St.', 'Marshall']","[163.0, 117.0]"
523.0,78.0,Mario Anderson,South Carolina,648,2023-24,1,[10],['11/11/2023'],['Vanderbilt'],[102.0]
199.0,29.0,Nay'Quan Wright,South Fla.,651,2023-24,2,"[7, 8]","['10/14/2023', '10/21/2023']","['Fla. Atlantic', 'UConn']","[106.0, 186.0]"
523.0,78.0,Byrum Brown,South Fla.,651,2023-24,1,[9],['11/04/2023'],['Memphis'],[100.0]
523.0,78.0,Michel Dukes,South Fla.,651,2023-24,1,[12],['11/25/2023'],['Charlotte'],[104.0]
523.0,78.0,MarShawn Lloyd,Southern California,657,2023-24,1,[9],['10/28/2023'],['California'],[115.0]
523.0,78.0,Austin Jones,Southern California,657,2023-24,1,[10],['11/04/2023'],['Washington'],[127.0]
523.0,78.0,Jaylan Knighton,SMU,663,2023-24,1,[10],['11/10/2023'],['North Texas'],[129.0]
199.0,29.0,LJ Johnson Jr.,SMU,663,2023-24,2,"[10, 11]","['11/10/2023', '11/18/2023']","['North Texas', 'Memphis']","[106.0, 115.0]"
96.0,15.0,Frank Gore,Southern Miss.,664,2023-24,3,"[8, 9, 10]","['10/28/2023', '11/04/2023', '11/09/2023']","['App State', 'ULM', 'Louisiana']","[247.0, 131.0, 158.0]"
523.0,78.0,Malik Hornsby,Texas St.,670,2023-24,1,[3],['09/16/2023'],['Jackson St.'],[133.0]
523.0,78.0,Damarius Good,Texas St.,670,2023-24,1,[3],['09/16/2023'],['Jackson St.'],[105.0]
523.0,78.0,Ismail Mahdi,Texas St.,670,2023-24,1,[13],['12/26/2023'],['Rice'],[122.0]
199.0,29.0,Jacob Kibodi,Louisiana,671,2023-24,2,"[4, 5]","['09/16/2023', '09/23/2023']","['UAB', 'Buffalo']","[108.0, 100.0]"
523.0,78.0,Elijah Davis,Louisiana,671,2023-24,1,[12],['11/25/2023'],['ULM'],[109.0]
523.0,78.0,Zeon Chriss,Louisiana,671,2023-24,1,[7],['10/21/2023'],['Georgia St.'],[119.0]
523.0,78.0,Dre'lyn Washington,Louisiana,671,2023-24,1,[5],['09/23/2023'],['Buffalo'],[103.0]
54.0,9.0,LeQuint Allen,Syracuse,688,2023-24,4,"[9, 10, 11, 12]","['11/03/2023', '11/11/2023', '11/18/2023', '11/25/2023']","['Boston College', 'Pittsburgh', 'Georgia Tech', 'Wake Forest']","[142.0, 103.0, 120.0, 144.0]"
523.0,78.0,Dan Villari,Syracuse,688,2023-24,1,[10],['11/11/2023'],['Pittsburgh'],[154.0]
523.0,78.0,Garrett Shrader,Syracuse,688,2023-24,1,[10],['11/11/2023'],['Pittsburgh'],[105.0]
523.0,78.0,Quincy Patterson,Temple,690,2023-24,1,[7],['10/14/2023'],['North Texas'],[113.0]
523.0,78.0,Joquez Smith,Temple,690,2023-24,1,[3],['09/16/2023'],['Norfolk St.'],[142.0]
523.0,78.0,Dylan Sampson,Tennessee,694,2023-24,1,[13],['01/01/2024'],['Iowa'],[133.0]
199.0,29.0,Jaylen Wright,Tennessee,694,2023-24,2,"[8, 9]","['10/28/2023', '11/04/2023']","['Kentucky', 'UConn']","[120.0, 113.0]"
523.0,78.0,Rueben Owens,Texas A&M,697,2023-24,1,[11],['11/18/2023'],['Abilene Christian'],[106.0]
523.0,78.0,Le'Veon Moss,Texas A&M,697,2023-24,1,[5],['09/30/2023'],['Arkansas'],[107.0]
199.0,29.0,Emani Bailey,TCU,698,2023-24,2,"[3, 4]","['09/16/2023', '09/23/2023']","['Houston', 'SMU']","[126.0, 126.0]"
523.0,78.0,Cam'Ron Valdez,Texas Tech,700,2023-24,1,[12],['09/30/2023'],['Houston'],[111.0]
523.0,78.0,Tyler Shough,Texas Tech,700,2023-24,1,[2],['09/09/2023'],['Oregon'],[101.0]
54.0,9.0,Tahj Brooks,Texas Tech,700,2023-24,4,"[7, 8, 9, 10]","['10/21/2023', '11/02/2023', '11/11/2023', '11/18/2023']","['BYU', 'TCU', 'Kansas', 'UCF']","[101.0, 146.0, 133.0, 182.0]"
54.0,9.0,Jonathon Brooks,Texas,703,2023-24,4,"[3, 4, 5, 6]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023']","['Wyoming', 'Baylor', 'Kansas', 'Oklahoma']","[164.0, 106.0, 218.0, 129.0]"
523.0,78.0,Jaydon Blue,Texas,703,2023-24,1,[12],['11/24/2023'],['Texas Tech'],[121.0]
523.0,78.0,CJ Baxter,Texas,703,2023-24,1,[11],['11/18/2023'],['Iowa St.'],[117.0]
199.0,29.0,Deion Hankins,UTEP,704,2023-24,2,"[8, 9]","['10/18/2023', '10/25/2023']","['New Mexico St.', 'Sam Houston']","[120.0, 117.0]"
199.0,29.0,Kevorian Barnes,UTSA,706,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Houston', 'Texas St.']","[103.0, 103.0]"
523.0,78.0,Frank Harris,UTSA,706,2023-24,1,[11],['11/17/2023'],['South Fla.'],[112.0]
31.0,5.0,Peny Boone,Toledo,709,2023-24,5,"[3, 4, 5, 6, 7]","['09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/14/2023']","['San Jose St.', 'Western Mich.', 'NIU', 'Massachusetts', 'Ball St.']","[123.0, 211.0, 113.0, 129.0, 148.0]"
523.0,78.0,Dequan Finn,Toledo,709,2023-24,1,[6],['10/07/2023'],['Massachusetts'],[172.0]
199.0,29.0,Kimani Vidal,Troy,716,2023-24,2,"[6, 7]","['10/07/2023', '10/14/2023']","['Arkansas St.', 'Army West Point']","[245.0, 116.0]"
18.0,1.0,Makhi Hughes,Tulane,718,2023-24,6,"[5, 6, 7, 8, 9, 10]","['09/30/2023', '10/13/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023']","['UAB', 'Memphis', 'North Texas', 'Rice', 'East Carolina', 'Tulsa']","[123.0, 130.0, 121.0, 153.0, 105.0, 131.0]"
199.0,29.0,Anthony Watkins,Tulsa,719,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['North Texas', 'East Carolina']","[115.0, 106.0]"
523.0,78.0,Jordan Ford,Tulsa,719,2023-24,1,[1],['08/31/2023'],['Ark.-Pine Bluff'],[110.0]
523.0,78.0,John Lee Eldridge III,Air Force,721,2023-24,1,[4],['09/22/2023'],['San Jose St.'],[102.0]
199.0,29.0,Emmanuel Michel,Air Force,721,2023-24,2,"[3, 4]","['09/15/2023', '09/22/2023']","['Utah St.', 'San Jose St.']","[106.0, 148.0]"
523.0,78.0,Owen Burk,Air Force,721,2023-24,1,[3],['09/15/2023'],['Utah St.'],[110.0]
199.0,29.0,Zac Larrier,Air Force,721,2023-24,2,"[5, 6]","['09/30/2023', '10/14/2023']","['San Diego St.', 'Wyoming']","[103.0, 111.0]"
199.0,29.0,Dylan Carson,Air Force,721,2023-24,2,"[11, 12]","['11/18/2023', '11/24/2023']","['UNLV', 'Boise St.']","[104.0, 132.0]"
523.0,78.0,Hayden Reed,Army West Point,725,2023-24,1,[3],['09/15/2023'],['UTSA'],[107.0]
523.0,78.0,Bryson Daily,Army West Point,725,2023-24,1,[9],['11/04/2023'],['Air Force'],[170.0]
523.0,78.0,Tyson Riley,Army West Point,725,2023-24,1,[11],['11/18/2023'],['Coastal Carolina'],[112.0]
199.0,29.0,Kanye Udoh,Army West Point,725,2023-24,2,"[6, 7]","['10/14/2023', '10/21/2023']","['Troy', 'LSU']","[124.0, 108.0]"
523.0,78.0,Braxton Woodson,Navy,726,2023-24,1,[11],['11/25/2023'],['SMU'],[104.0]
523.0,78.0,Alex Tecza,Navy,726,2023-24,1,[5],['10/07/2023'],['North Texas'],[137.0]
523.0,78.0,Xavier Arline,Navy,726,2023-24,1,[9],['11/11/2023'],['UAB'],[109.0]
523.0,78.0,Davon Booth,Utah St.,731,2023-24,1,[10],['11/18/2023'],['Boise St.'],[125.0]
523.0,78.0,Levi Williams,Utah St.,731,2023-24,1,[11],['11/24/2023'],['New Mexico'],[153.0]
523.0,78.0,Rahsul Faison,Utah St.,731,2023-24,1,[11],['11/24/2023'],['New Mexico'],[106.0]
523.0,78.0,Robert Briggs,Utah St.,731,2023-24,1,[1],['09/09/2023'],['Idaho St.'],[101.0]
523.0,78.0,Sione Vaki,Utah,732,2023-24,1,[6],['10/14/2023'],['California'],[158.0]
523.0,78.0,Jaylon Glover,Utah,732,2023-24,1,[12],['11/25/2023'],['Colorado'],[107.0]
523.0,78.0,Ja'Quinden Jackson,Utah,732,2023-24,1,[9],['11/04/2023'],['Arizona St.'],[111.0]
199.0,29.0,Bhayshul Tuten,Virginia Tech,742,2023-24,2,"[12, 13]","['11/25/2023', '12/27/2023']","['Virginia', 'Tulane']","[117.0, 136.0]"
523.0,78.0,Kyron Drones,Virginia Tech,742,2023-24,1,[13],['12/27/2023'],['Tulane'],[176.0]
523.0,78.0,Perris Jones,Virginia,746,2023-24,1,[6],['10/07/2023'],['William & Mary'],[134.0]
523.0,78.0,Tate Carney,Wake Forest,749,2023-24,1,[2],['09/09/2023'],['Vanderbilt'],[117.0]
523.0,78.0,Demond Claiborne,Wake Forest,749,2023-24,1,[2],['09/09/2023'],['Vanderbilt'],[165.0]
523.0,78.0,Justice Ellison,Wake Forest,749,2023-24,1,[4],['09/23/2023'],['Georgia Tech'],[137.0]
199.0,29.0,Dillon Johnson,Washington,756,2023-24,2,"[8, 9]","['11/04/2023', '11/11/2023']","['Southern California', 'Utah']","[256.0, 104.0]"
199.0,29.0,Garrett Greene,West Virginia,768,2023-24,2,"[10, 11]","['11/18/2023', '11/25/2023']","['Cincinnati', 'Baylor']","[154.0, 103.0]"
199.0,29.0,CJ Donaldson,West Virginia,768,2023-24,2,"[7, 8]","['10/28/2023', '11/04/2023']","['UCF', 'BYU']","[121.0, 102.0]"
199.0,29.0,Jahiem White,West Virginia,768,2023-24,2,"[10, 11]","['11/18/2023', '11/25/2023']","['Cincinnati', 'Baylor']","[204.0, 133.0]"
523.0,78.0,Elijah Young,Western Ky.,772,2023-24,1,[9],['11/04/2023'],['UTEP'],[139.0]
199.0,29.0,Jalen Buckley,Western Mich.,774,2023-24,2,"[9, 10]","['10/28/2023', '11/07/2023']","['Eastern Mich.', 'Central Mich.']","[138.0, 117.0]"
523.0,78.0,Chez Mellusi,Wisconsin,796,2023-24,1,[1],['09/02/2023'],['Buffalo'],[157.0]
96.0,15.0,Braelon Allen,Wisconsin,796,2023-24,3,"[3, 4, 5]","['09/22/2023', '10/07/2023', '10/21/2023']","['Purdue', 'Rutgers', 'Illinois']","[116.0, 101.0, 145.0]"
96.0,15.0,Harrison Waylee,Wyoming,811,2023-24,3,"[3, 4, 5]","['09/16/2023', '09/23/2023', '09/30/2023']","['Texas', 'App State', 'New Mexico']","[110.0, 156.0, 191.0]"
523.0,78.0,Billy Lucas,Liberty,355,2023-24,1,[4],['09/23/2023'],['FIU'],[102.0]
54.0,9.0,Quinton Cooley,Liberty,355,2023-24,4,"[4, 5, 6, 7]","['09/23/2023', '10/05/2023', '10/10/2023', '10/17/2023']","['FIU', 'Sam Houston', 'Jacksonville St.', 'Middle Tenn.']","[102.0, 106.0, 163.0, 134.0]"
199.0,29.0,Kaidon Salter,Liberty,355,2023-24,2,"[7, 8]","['10/17/2023', '10/24/2023']","['Middle Tenn.', 'Western Ky.']","[160.0, 117.0]"
199.0,29.0,Jermaine Brown Jr.,UAB,9,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Temple', 'North Texas']","[153.0, 116.0]"
523.0,78.0,Lee Beebe,UAB,9,2023-24,1,[12],['11/25/2023'],['North Texas'],[101.0]
523.0,78.0,DJ Irons,Akron,5,2023-24,1,[1],['09/23/2023'],['Indiana'],[141.0]
523.0,78.0,Lorenzo Lingard,Akron,5,2023-24,1,[9],['11/01/2023'],['Kent St.'],[106.0]
523.0,78.0,Roydell Williams,Alabama,8,2023-24,1,[3],['09/16/2023'],['South Fla.'],[129.0]
523.0,78.0,Jase McClellan,Alabama,8,2023-24,1,[8],['10/21/2023'],['Tennessee'],[115.0]
523.0,78.0,Jalen Milroe,Alabama,8,2023-24,1,[12],['11/25/2023'],['Auburn'],[107.0]
523.0,78.0,Anderson Castle,App State,27,2023-24,1,[14],['12/16/2023'],['Miami (OH)'],[119.0]
31.0,5.0,Nate Noel,App State,27,2023-24,5,"[1, 2, 3, 4, 5]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023']","['Gardner-Webb', 'North Carolina', 'East Carolina', 'Wyoming', 'ULM']","[115.0, 127.0, 193.0, 107.0, 109.0]"
199.0,29.0,Kanye Roberts,App State,27,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['Old Dominion', 'Southern Miss.']","[109.0, 109.0]"
523.0,78.0,Cam Skattebo,Arizona St.,28,2023-24,1,[12],['11/25/2023'],['Arizona'],[108.0]
523.0,78.0,Jonah Coleman,Arizona,29,2023-24,1,[10],['11/11/2023'],['Colorado'],[179.0]
523.0,78.0,Zak Wallace,Arkansas St.,30,2023-24,1,[8],['10/28/2023'],['ULM'],[118.0]
523.0,78.0,Ja'Quez Cross,Arkansas St.,30,2023-24,1,[11],['11/18/2023'],['Texas St.'],[139.0]
523.0,78.0,Isaiah Augustave,Arkansas,31,2023-24,1,[11],['11/18/2023'],['FIU'],[101.0]
523.0,78.0,Raheim Sanders,Arkansas,31,2023-24,1,[9],['11/04/2023'],['Florida'],[103.0]
523.0,78.0,Payton Thorne,Auburn,37,2023-24,1,[3],['09/16/2023'],['Samford'],[123.0]
96.0,15.0,Jarquez Hunter,Auburn,37,2023-24,3,"[8, 9, 10]","['10/28/2023', '11/04/2023', '11/11/2023']","['Mississippi St.', 'Vanderbilt', 'Arkansas']","[144.0, 183.0, 109.0]"
523.0,78.0,Kiael Kelly,Ball St.,47,2023-24,1,[12],['11/25/2023'],['Miami (OH)'],[136.0]
199.0,29.0,Marquez Cooper,Ball St.,47,2023-24,2,"[11, 12]","['11/18/2023', '11/25/2023']","['Kent St.', 'Miami (OH)']","[140.0, 136.0]"
523.0,78.0,Richard Reese,Baylor,51,2023-24,1,[5],['09/30/2023'],['UCF'],[100.0]
523.0,78.0,Dawson Pendergrass,Baylor,51,2023-24,1,[3],['09/16/2023'],['LIU'],[111.0]
199.0,29.0,Ashton Jeanty,Boise St.,66,2023-24,2,"[12, 13]","['11/24/2023', '12/02/2023']","['Air Force', 'UNLV']","[107.0, 153.0]"
523.0,78.0,George Holani,Boise St.,66,2023-24,1,[14],['12/16/2023'],['UCLA'],[138.0]
523.0,78.0,Patrick Garwo,Boston College,67,2023-24,1,[6],['10/07/2023'],['Army West Point'],[111.0]
199.0,29.0,Kye Robichaux,Boston College,67,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['Georgia Tech', 'UConn']","[165.0, 112.0]"
199.0,29.0,Thomas Castellanos,Boston College,67,2023-24,2,"[12, 13]","['11/24/2023', '12/28/2023']","['Miami (FL)', 'SMU']","[130.0, 156.0]"
199.0,29.0,Terion Stewart,Bowling Green,71,2023-24,2,"[6, 7]","['10/14/2023', '10/21/2023']","['Buffalo', 'Akron']","[123.0, 131.0]"
523.0,78.0,Ta'ron Keith,Bowling Green,71,2023-24,1,[9],['11/08/2023'],['Kent St.'],[103.0]
523.0,78.0,Aidan Robbins,BYU,77,2023-24,1,[11],['11/18/2023'],['Oklahoma'],[182.0]
523.0,78.0,Malik Sherrod,Fresno St.,96,2023-24,1,[12],['11/25/2023'],['San Diego St.'],[138.0]
523.0,78.0,Isaiah Ifanse,California,107,2023-24,1,[3],['09/16/2023'],['Idaho'],[137.0]
199.0,29.0,Jaydn Ott,California,107,2023-24,2,"[10, 11]","['11/11/2023', '11/18/2023']","['Washington St.', 'Stanford']","[167.0, 166.0]"
523.0,78.0,Collin Schlee,UCLA,110,2023-24,1,[13],['12/16/2023'],['Boise St.'],[127.0]
523.0,78.0,T.J. Harden,UCLA,110,2023-24,1,[13],['12/16/2023'],['Boise St.'],[105.0]
199.0,29.0,Carson Steele,UCLA,110,2023-24,2,"[5, 6]","['10/07/2023', '10/14/2023']","['Washington St.', 'Oregon St.']","[141.0, 110.0]"
523.0,78.0,Johnny Richardson,UCF,128,2023-24,1,[5],['09/30/2023'],['Baylor'],[105.0]
31.0,5.0,RJ Harvey,UCF,128,2023-24,5,"[6, 7, 8, 9, 10]","['10/07/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023']","['Kansas', 'Oklahoma', 'West Virginia', 'Cincinnati', 'Oklahoma St.']","[133.0, 101.0, 100.0, 164.0, 206.0]"
523.0,78.0,Myles Bailey,Central Mich.,129,2023-24,1,[1],['09/09/2023'],['New Hampshire'],[108.0]
523.0,78.0,Jase Bauer,Central Mich.,129,2023-24,1,[8],['10/31/2023'],['NIU'],[106.0]
199.0,29.0,Marion Lukes,Central Mich.,129,2023-24,2,"[8, 9]","['10/31/2023', '11/07/2023']","['NIU', 'Western Mich.']","[202.0, 147.0]"
523.0,78.0,"Bert Emanuel, Jr.",Central Mich.,129,2023-24,1,[1],['09/09/2023'],['New Hampshire'],[101.0]
199.0,29.0,Corey Kiner,Cincinnati,140,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['UCF', 'Houston']","[114.0, 129.0]"
523.0,78.0,Emory Jones,Cincinnati,140,2023-24,1,[3],['09/16/2023'],['Miami (OH)'],[101.0]
523.0,78.0,Myles Montgomery,Cincinnati,140,2023-24,1,[7],['10/21/2023'],['Baylor'],[103.0]
523.0,78.0,Ryan Montgomery,Cincinnati,140,2023-24,1,[9],['11/04/2023'],['UCF'],[113.0]
523.0,78.0,Phil Mafah,Clemson,147,2023-24,1,[9],['11/04/2023'],['Notre Dame'],[186.0]
523.0,78.0,Will Shipley,Clemson,147,2023-24,1,[11],['11/18/2023'],['North Carolina'],[126.0]
523.0,78.0,Braydon Bennett,Coastal Carolina,149,2023-24,1,[5],['09/30/2023'],['Ga. Southern'],[114.0]
523.0,78.0,Ethan Vasko,Coastal Carolina,149,2023-24,1,[9],['11/04/2023'],['Old Dominion'],[170.0]
523.0,78.0,Justin Marshall,Colorado St.,156,2023-24,1,[10],['11/11/2023'],['San Diego St.'],[119.0]
523.0,78.0,Cam Edwards,UConn,164,2023-24,1,[12],['11/25/2023'],['Massachusetts'],[102.0]
523.0,78.0,Devontae Houston,UConn,164,2023-24,1,[3],['09/16/2023'],['FIU'],[126.0]
523.0,78.0,Jordan Waters,Duke,193,2023-24,1,[9],['11/11/2023'],['North Carolina'],[113.0]
523.0,78.0,Jaquez Moore,Duke,193,2023-24,1,[10],['11/18/2023'],['Virginia'],[100.0]
523.0,78.0,Mason Garcia,East Carolina,196,2023-24,1,[1],['09/09/2023'],['Marshall'],[118.0]
523.0,78.0,Rahjai Harris,East Carolina,196,2023-24,1,[11],['11/25/2023'],['Tulsa'],[145.0]
523.0,78.0,Samson Evans,Eastern Mich.,204,2023-24,1,[12],['11/21/2023'],['Buffalo'],[127.0]
523.0,78.0,Larry McCammon,Fla. Atlantic,229,2023-24,1,[5],['10/07/2023'],['Tulsa'],[130.0]
523.0,78.0,Kejon Owens,FIU,231,2023-24,1,[3],['09/09/2023'],['North Texas'],[101.0]
523.0,78.0,Shomari Lawrence,FIU,231,2023-24,1,[1],['08/26/2023'],['Louisiana Tech'],[139.0]
523.0,78.0,Trey Benson,Florida St.,234,2023-24,1,[5],['10/07/2023'],['Virginia Tech'],[200.0]
523.0,78.0,Lawrance Toafili,Florida St.,234,2023-24,1,[13],['12/02/2023'],['Louisville'],[118.0]
523.0,78.0,Trevor Etienne,Florida,235,2023-24,1,[3],['09/16/2023'],['Tennessee'],[172.0]
523.0,78.0,Montrell Johnson Jr.,Florida,235,2023-24,1,[12],['11/25/2023'],['Florida St.'],[107.0]
96.0,15.0,Jalen White,Ga. Southern,253,2023-24,3,"[7, 8, 9]","['10/21/2023', '10/26/2023', '11/04/2023']","['ULM', 'Georgia St.', 'Texas St.']","[164.0, 116.0, 159.0]"
96.0,15.0,Marcus Carroll,Georgia St.,254,2023-24,3,"[6, 7, 8]","['10/14/2023', '10/21/2023', '10/26/2023']","['Marshall', 'Louisiana', 'Ga. Southern']","[159.0, 110.0, 208.0]"
523.0,78.0,Freddie Brock,Georgia St.,254,2023-24,1,[13],['12/23/2023'],['Utah St.'],[276.0]
523.0,78.0,Darren Grainger,Georgia St.,254,2023-24,1,[13],['12/23/2023'],['Utah St.'],[111.0]
523.0,78.0,Haynes King,Georgia Tech,255,2023-24,1,[7],['10/21/2023'],['Boston College'],[150.0]
523.0,78.0,Dontae Smith,Georgia Tech,255,2023-24,1,[8],['10/28/2023'],['North Carolina'],[178.0]
199.0,29.0,Jamal Haynes,Georgia Tech,255,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Virginia', 'Clemson']","[119.0, 104.0]"
523.0,78.0,Daijun Edwards,Georgia,257,2023-24,1,[7],['10/14/2023'],['Vanderbilt'],[146.0]
523.0,78.0,Kendall Milton,Georgia,257,2023-24,1,[14],['12/30/2023'],['Florida St.'],[104.0]
523.0,78.0,Parker Jenkins,Houston,288,2023-24,1,[4],['09/23/2023'],['Sam Houston'],[105.0]
523.0,78.0,Reggie Love III,Illinois,301,2023-24,1,[9],['11/25/2023'],['Northwestern'],[106.0]
523.0,78.0,Luke Altmyer,Illinois,301,2023-24,1,[2],['10/21/2023'],['Wisconsin'],[100.0]
523.0,78.0,Abu Sama,Iowa St.,311,2023-24,1,[12],['11/25/2023'],['Kansas St.'],[276.0]
523.0,78.0,Kaleb Johnson,Iowa,312,2023-24,1,[7],['10/07/2023'],['Purdue'],[134.0]
523.0,78.0,Leshon Williams,Iowa,312,2023-24,1,[11],['11/24/2023'],['Nebraska'],[111.0]
523.0,78.0,Will Howard,Kansas St.,327,2023-24,1,[5],['10/06/2023'],['Oklahoma St.'],[104.0]
54.0,9.0,DJ Giddens,Kansas St.,327,2023-24,4,"[10, 11, 12, 13]","['11/11/2023', '11/18/2023', '11/25/2023', '12/28/2023']","['Baylor', 'Kansas', 'Iowa St.', 'NC State']","[115.0, 102.0, 114.0, 151.0]"
523.0,78.0,Treshaun Ward,Kansas St.,327,2023-24,1,[6],['10/14/2023'],['Texas Tech'],[118.0]
523.0,78.0,Daniel Hishaw,Kansas,328,2023-24,1,[6],['10/07/2023'],['UCF'],[134.0]
96.0,15.0,Devin Neal,Kansas,328,2023-24,3,"[10, 11, 12]","['11/11/2023', '11/18/2023', '11/25/2023']","['Texas Tech', 'Kansas St.', 'Cincinnati']","[137.0, 138.0, 106.0]"
523.0,78.0,Gavin Garcia,Kent St.,331,2023-24,1,[3],['09/16/2023'],['Central Conn. St.'],[125.0]
523.0,78.0,Ray Davis,Kentucky,334,2023-24,1,[7],['10/14/2023'],['Missouri'],[128.0]
199.0,29.0,Logan Diggs,LSU,365,2023-24,2,"[5, 6]","['09/30/2023', '10/07/2023']","['Ole Miss', 'Missouri']","[101.0, 134.0]"
199.0,29.0,Jayden Daniels,LSU,365,2023-24,2,"[9, 10]","['11/04/2023', '11/11/2023']","['Alabama', 'Florida']","[163.0, 234.0]"
523.0,78.0,Keith Willis Jr.,Louisiana Tech,366,2023-24,1,[4],['09/09/2023'],['Northwestern St.'],[188.0]
96.0,15.0,Tyre Shelton,Louisiana Tech,366,2023-24,3,"[5, 6, 7]","['09/16/2023', '09/29/2023', '10/05/2023']","['North Texas', 'UTEP', 'Western Ky.']","[152.0, 104.0, 118.0]"
199.0,29.0,Jawhar Jordan,Louisville,367,2023-24,2,"[3, 4]","['09/07/2023', '09/23/2023']","['Murray St.', 'Boston College']","[135.0, 134.0]"
523.0,78.0,Isaac Guerendo,Louisville,367,2023-24,1,[14],['12/27/2023'],['Southern California'],[161.0]
523.0,78.0,Rasheen Ali,Marshall,388,2023-24,1,[10],['11/11/2023'],['Ga. Southern'],[165.0]
523.0,78.0,Ethan Payne,Marshall,388,2023-24,1,[12],['11/25/2023'],['Arkansas St.'],[113.0]
523.0,78.0,Cam Fancher,Marshall,388,2023-24,1,[12],['11/25/2023'],['Arkansas St.'],[100.0]
523.0,78.0,Roman Hemby,Maryland,392,2023-24,1,[7],['09/09/2023'],['Charlotte'],[162.0]
523.0,78.0,Gregory Desrosiers,Massachusetts,400,2023-24,1,[10],['11/04/2023'],['Merrimack'],[162.0]
199.0,29.0,Kay'Ron Adams,Massachusetts,400,2023-24,2,"[8, 9]","['10/07/2023', '10/28/2023']","['Toledo', 'Army West Point']","[157.0, 234.0]"
523.0,78.0,Sutton Smith,Memphis,404,2023-24,1,[1],['09/02/2023'],['Bethune-Cookman'],[115.0]
199.0,29.0,Blake Watson,Memphis,404,2023-24,2,"[7, 8]","['10/21/2023', '10/28/2023']","['UAB', 'North Texas']","[125.0, 169.0]"
523.0,78.0,Jordan Brunson,Miami (OH),414,2023-24,1,[4],['09/23/2023'],['Delaware St.'],[109.0]
199.0,29.0,Rashad Amos,Miami (OH),414,2023-24,2,"[9, 10]","['10/28/2023', '11/08/2023']","['Ohio', 'Akron']","[163.0, 118.0]"
523.0,78.0,Mark Fletcher Jr.,Miami (FL),415,2023-24,1,[11],['11/18/2023'],['Louisville'],[126.0]
523.0,78.0,"Donald Chaney, Jr.",Miami (FL),415,2023-24,1,[5],['10/07/2023'],['Georgia Tech'],[106.0]
523.0,78.0,Henry Parrish Jr.,Miami (FL),415,2023-24,1,[12],['11/24/2023'],['Boston College'],[111.0]
523.0,78.0,Nate Carter,Michigan St.,416,2023-24,1,[10],['09/01/2023'],['Central Mich.'],[113.0]
523.0,78.0,Donovan Edwards,Michigan,418,2023-24,1,[14],['01/08/2024'],['Washington'],[104.0]
523.0,78.0,Blake Corum,Michigan,418,2023-24,1,[14],['01/08/2024'],['Washington'],[134.0]
523.0,78.0,Jaiden Credle,Middle Tenn.,419,2023-24,1,[3],['09/16/2023'],['Murray St.'],[132.0]
523.0,78.0,Jordan Nubin,Minnesota,428,2023-24,1,[10],['10/28/2023'],['Michigan St.'],[204.0]
96.0,15.0,Darius Taylor,Minnesota,428,2023-24,3,"[6, 7, 13]","['09/16/2023', '09/23/2023', '12/26/2023']","['North Carolina', 'Northwestern', 'Bowling Green']","[138.0, 198.0, 208.0]"
199.0,29.0,Jo'quavious Marks,Mississippi St.,430,2023-24,2,"[1, 2]","['09/02/2023', '09/09/2023']","['Southeastern La.', 'Arizona']","[127.0, 123.0]"
523.0,78.0,Jaxson Dart,Ole Miss,433,2023-24,1,[3],['09/16/2023'],['Georgia Tech'],[136.0]
96.0,15.0,Quinshon Judkins,Ole Miss,433,2023-24,3,"[7, 8, 9]","['10/21/2023', '10/28/2023', '11/04/2023']","['Auburn', 'Vanderbilt', 'Texas A&M']","[124.0, 124.0, 102.0]"
18.0,1.0,Cody Schrader,Missouri,434,2023-24,6,"[8, 9, 10, 11, 12, 13]","['10/21/2023', '11/04/2023', '11/11/2023', '11/18/2023', '11/24/2023', '12/29/2023']","['South Carolina', 'Georgia', 'Tennessee', 'Florida', 'Arkansas', 'Ohio St.']","[159.0, 112.0, 205.0, 148.0, 217.0, 128.0]"
523.0,78.0,British Brooks,North Carolina,457,2023-24,1,[2],['09/02/2023'],['South Carolina'],[103.0]
