Player,Team,Org ID,Season,Game Count,Game Numbers,Game Dates,Opponents,Total Tackles
Marsel McDuffie,UNLV,465,2023-24,2,"[10, 11]","['11/18/2023', '11/25/2023']","['Air Force', 'San Jose St.']","[15.0, 12.0]"
Cameron Oliver,UNLV,465,2023-24,1,[7],['10/28/2023'],['Fresno St.'],[12.0]
Johnathan Baldwin,UNLV,465,2023-24,3,"[6, 13, 14]","['10/21/2023', '12/02/2023', '12/26/2023']","['Colorado St.', 'Boise St.', 'Kansas']","[10.0, 12.0, 11.0]"
Jackson Woodard,UNLV,465,2023-24,5,"[1, 6, 7, 9, 11]","['09/02/2023', '10/21/2023', '10/28/2023', '11/10/2023', '11/25/2023']","['Bryant', 'Colorado St.', 'Fresno St.', 'Wyoming', 'San Jose St.']","[12.0, 14.0, 10.0, 11.0, 11.0]"
Emany Johnson,Nevada,466,2023-24,4,"[3, 6, 8, 12]","['09/16/2023', '10/14/2023', '10/28/2023', '11/25/2023']","['Kansas', 'UNLV', 'New Mexico', 'Wyoming']","[10.0, 11.0, 10.0, 13.0]"
Richard Toney Jr.,Nevada,466,2023-24,1,[10],['11/11/2023'],['Utah St.'],[12.0]
J.J. Dervil,New Mexico St.,472,2023-24,1,[14],['12/01/2023'],['Liberty'],[12.0]
Sone Aupiu,New Mexico St.,472,2023-24,1,[14],['12/01/2023'],['Liberty'],[10.0]
Jordan Vincent,New Mexico St.,472,2023-24,2,"[3, 10]","['09/09/2023', '11/04/2023']","['Liberty', 'Middle Tenn.']","[10.0, 10.0]"
Keyshaun Elliott,New Mexico St.,472,2023-24,3,"[4, 11, 15]","['09/16/2023', '11/11/2023', '12/16/2023']","['New Mexico', 'Western Ky.', 'Fresno St.']","[10.0, 11.0, 10.0]"
Myles Rowser,New Mexico St.,472,2023-24,1,[7],['10/11/2023'],['Sam Houston'],[10.0]
Torren Union,New Mexico St.,472,2023-24,1,[15],['12/16/2023'],['Fresno St.'],[11.0]
Dereck  Moore,New Mexico,473,2023-24,2,"[8, 12]","['10/28/2023', '11/24/2023']","['Nevada', 'Utah St.']","[10.0, 12.0]"
Alec Marenco,New Mexico,473,2023-24,2,"[4, 12]","['09/23/2023', '11/24/2023']","['Massachusetts', 'Utah St.']","[12.0, 11.0]"
Christian Ellis,New Mexico,473,2023-24,1,[4],['09/23/2023'],['Massachusetts'],[10.0]
Tavian Combs,New Mexico,473,2023-24,2,"[1, 4]","['09/02/2023', '09/23/2023']","['Texas A&M', 'Massachusetts']","[11.0, 14.0]"
Caden Fordham,NC State,490,2023-24,1,[4],['09/22/2023'],['Virginia'],[12.0]
Sean Brown,NC State,490,2023-24,1,[8],['10/28/2023'],['Clemson'],[11.0]
Devan Boykin,NC State,490,2023-24,1,[2],['09/09/2023'],['Notre Dame'],[11.0]
Payton Wilson,NC State,490,2023-24,9,"[1, 2, 4, 5, 6, 7, 9, 11, 12]","['08/31/2023', '09/09/2023', '09/22/2023', '09/29/2023', '10/07/2023', '10/14/2023', '11/04/2023', '11/18/2023', '11/25/2023']","['UConn', 'Notre Dame', 'Virginia', 'Louisville', 'Marshall', 'Duke', 'Miami (FL)', 'Virginia Tech', 'North Carolina']","[10.0, 14.0, 13.0, 10.0, 14.0, 11.0, 16.0, 11.0, 15.0]"
Jaylon Scott,NC State,490,2023-24,1,[8],['10/28/2023'],['Clemson'],[10.0]
Patrick Smith,North Texas,497,2023-24,1,[11],['11/18/2023'],['Tulsa'],[11.0]
Jordan Brown,North Texas,497,2023-24,4,"[5, 6, 7, 8]","['10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023']","['Navy', 'Temple', 'Tulane', 'Memphis']","[12.0, 10.0, 15.0, 10.0]"
Evan Jackson,North Texas,497,2023-24,1,[9],['11/04/2023'],['UTSA'],[11.0]
Michael Batton,ULM,498,2023-24,2,"[2, 4]","['09/09/2023', '09/30/2023']","['Lamar University', 'App State']","[10.0, 10.0]"
Ja'Terious Evans,ULM,498,2023-24,1,[1],['09/02/2023'],['Army West Point'],[11.0]
Car'lin Vigers,ULM,498,2023-24,1,[6],['10/14/2023'],['Texas St.'],[11.0]
Max Harris,ULM,498,2023-24,3,"[6, 10, 12]","['10/14/2023', '11/11/2023', '11/25/2023']","['Texas St.', 'Troy', 'Louisiana']","[12.0, 11.0, 10.0]"
Adin Huntington,ULM,498,2023-24,1,[2],['09/09/2023'],['Lamar University'],[14.0]
Tyler Jackson,NIU,503,2023-24,1,[10],['11/07/2023'],['Ball St.'],[10.0]
Raishein Thomas,NIU,503,2023-24,1,[4],['09/23/2023'],['Tulsa'],[11.0]
Coco Azema,Northwestern,509,2023-24,1,[3],['09/23/2023'],['Minnesota'],[10.0]
Xander Mueller,Northwestern,509,2023-24,2,"[1, 4]","['11/04/2023', '11/18/2023']","['Iowa', 'Purdue']","[19.0, 13.0]"
Rod Heard II,Northwestern,509,2023-24,2,"[4, 13]","['11/18/2023', '12/23/2023']","['Purdue', 'Utah']","[13.0, 12.0]"
Devin Turner,Northwestern,509,2023-24,2,"[2, 13]","['11/11/2023', '12/23/2023']","['Wisconsin', 'Utah']","[10.0, 11.0]"
Bryce Gallagher,Northwestern,509,2023-24,5,"[2, 4, 6, 11, 13]","['11/11/2023', '11/18/2023', '09/03/2023', '09/16/2023', '12/23/2023']","['Wisconsin', 'Purdue', 'Rutgers', 'Duke', 'Utah']","[10.0, 14.0, 19.0, 13.0, 10.0]"
Howard Cross III,Notre Dame,513,2023-24,1,[6],['09/30/2023'],['Duke'],[13.0]
Jack Kiser,Notre Dame,513,2023-24,1,[5],['09/16/2023'],['Central Mich.'],[10.0]
JD Bertrand,Notre Dame,513,2023-24,2,"[6, 8]","['09/30/2023', '10/14/2023']","['Duke', 'Southern California']","[11.0, 11.0]"
Cody Simon,Ohio St.,518,2023-24,1,[13],['12/29/2023'],['Missouri'],[12.0]
Steele Chambers,Ohio St.,518,2023-24,1,[5],['11/25/2023'],['Michigan'],[13.0]
Tommy Eichenberg,Ohio St.,518,2023-24,3,"[2, 7, 10]","['09/16/2023', '10/07/2023', '11/04/2023']","['Western Ky.', 'Maryland', 'Rutgers']","[10.0, 13.0, 12.0]"
Lathan Ransom,Ohio St.,518,2023-24,1,[3],['09/23/2023'],['Notre Dame'],[13.0]
Keye Thompson,Ohio,519,2023-24,3,"[8, 9, 10]","['10/21/2023', '10/28/2023', '11/07/2023']","['Western Mich.', 'Miami (OH)', 'Buffalo']","[13.0, 16.0, 13.0]"
Bryce Houston,Ohio,519,2023-24,8,"[1, 2, 4, 6, 7, 8, 9, 10]","['08/26/2023', '09/02/2023', '09/16/2023', '10/07/2023', '10/14/2023', '10/21/2023', '10/28/2023', '11/07/2023']","['San Diego St.', 'LIU', 'Iowa St.', 'Kent St.', 'NIU', 'Western Mich.', 'Miami (OH)', 'Buffalo']","[13.0, 11.0, 15.0, 10.0, 11.0, 12.0, 11.0, 12.0]"
Walter Reynolds,Ohio,519,2023-24,1,[8],['10/21/2023'],['Western Mich.'],[12.0]
Cameron Epps,Oklahoma St.,521,2023-24,1,[4],['09/23/2023'],['Iowa St.'],[10.0]
Nickolas Martin,Oklahoma St.,521,2023-24,6,"[2, 5, 7, 8, 11, 13]","['09/09/2023', '10/06/2023', '10/21/2023', '10/28/2023', '11/18/2023', '12/02/2023']","['Arizona St.', 'Kansas St.', 'West Virginia', 'Cincinnati', 'Houston', 'Texas']","[10.0, 17.0, 17.0, 12.0, 12.0, 13.0]"
Kendal Daniels,Oklahoma St.,521,2023-24,3,"[4, 7, 10]","['09/23/2023', '10/21/2023', '11/11/2023']","['Iowa St.', 'West Virginia', 'UCF']","[10.0, 11.0, 11.0]"
Trey Rucker,Oklahoma St.,521,2023-24,2,"[5, 11]","['10/06/2023', '11/18/2023']","['Kansas St.', 'Houston']","[11.0, 10.0]"
Collin Oliver,Oklahoma St.,521,2023-24,2,"[3, 7]","['09/16/2023', '10/21/2023']","['South Alabama', 'West Virginia']","[10.0, 10.0]"
Danny Stutsman,Oklahoma,522,2023-24,4,"[2, 4, 7, 11]","['09/09/2023', '09/23/2023', '10/21/2023', '11/18/2023']","['SMU', 'Cincinnati', 'UCF', 'BYU']","[17.0, 13.0, 12.0, 10.0]"
Kip Lewis,Oklahoma,522,2023-24,1,[9],['11/04/2023'],['Oklahoma St.'],[15.0]
Billy Bowman,Oklahoma,522,2023-24,1,[6],['10/07/2023'],['Texas'],[11.0]
Jaren Kanak,Oklahoma,522,2023-24,1,[6],['10/07/2023'],['Texas'],[13.0]
Tahj Ra-El,Old Dominion,523,2023-24,3,"[1, 2, 5]","['09/02/2023', '09/09/2023', '09/30/2023']","['Virginia Tech', 'Louisiana', 'Marshall']","[11.0, 10.0, 12.0]"
Shawn Asbury II,Old Dominion,523,2023-24,3,"[4, 6, 12]","['09/23/2023', '10/07/2023', '11/25/2023']","['Tex. A&M-Commerce', 'Southern Miss.', 'Georgia St.']","[15.0, 10.0, 10.0]"
EJ Green,Old Dominion,523,2023-24,1,[2],['09/09/2023'],['Louisiana'],[10.0]
Ashton Whitner,Old Dominion,523,2023-24,1,[10],['11/11/2023'],['Liberty'],[10.0]
Jason Henderson,Old Dominion,523,2023-24,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","['09/02/2023', '09/09/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/07/2023', '10/21/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/18/2023']","['Virginia Tech', 'Louisiana', 'Wake Forest', 'Tex. A&M-Commerce', 'Marshall', 'Southern Miss.', 'App State', 'James Madison', 'Coastal Carolina', 'Liberty', 'Ga. Southern']","[11.0, 16.0, 15.0, 17.0, 16.0, 17.0, 17.0, 10.0, 22.0, 13.0, 12.0]"
Koa Naotala,Old Dominion,523,2023-24,1,[13],['12/18/2023'],['Western Ky.'],[14.0]
LaMareon James,Old Dominion,523,2023-24,1,[13],['12/18/2023'],['Western Ky.'],[12.0]
Wayne Matthews,Old Dominion,523,2023-24,8,"[2, 5, 6, 8, 9, 10, 12, 13]","['09/09/2023', '09/30/2023', '10/07/2023', '10/28/2023', '11/04/2023', '11/11/2023', '11/25/2023', '12/18/2023']","['Louisiana', 'Marshall', 'Southern Miss.', 'James Madison', 'Coastal Carolina', 'Liberty', 'Georgia St.', 'Western Ky.']","[10.0, 10.0, 10.0, 10.0, 14.0, 14.0, 16.0, 14.0]"
Terry Jones Jr.,Old Dominion,523,2023-24,6,"[1, 3, 4, 5, 7, 9]","['09/02/2023', '09/16/2023', '09/23/2023', '09/30/2023', '10/21/2023', '11/04/2023']","['Virginia Tech', 'Wake Forest', 'Tex. A&M-Commerce', 'Marshall', 'App State', 'Coastal Carolina']","[12.0, 12.0, 10.0, 13.0, 11.0, 13.0]"
Akili Arnold,Oregon St.,528,2023-24,1,[7],['10/14/2023'],['UCLA'],[10.0]
Kitan Oladapo,Oregon St.,528,2023-24,3,"[6, 12, 13]","['10/07/2023', '11/24/2023', '12/29/2023']","['California', 'Oregon', 'Notre Dame']","[12.0, 11.0, 11.0]"
Sione Lolohea,Oregon St.,528,2023-24,1,[7],['10/14/2023'],['UCLA'],[10.0]
Isaiah Chisom,Oregon St.,528,2023-24,1,[13],['12/29/2023'],['Notre Dame'],[10.0]
Easton Mascarenas-Arnold,Oregon St.,528,2023-24,5,"[3, 4, 7, 8, 12]","['09/16/2023', '09/23/2023', '10/14/2023', '10/28/2023', '11/24/2023']","['San Diego St.', 'Washington St.', 'UCLA', 'Arizona', 'Oregon']","[13.0, 10.0, 13.0, 10.0, 11.0]"
Jeffrey Bassa,Oregon,529,2023-24,1,[13],['12/01/2023'],['Washington'],[11.0]
Evan Williams,Oregon,529,2023-24,1,[7],['10/21/2023'],['Washington St.'],[14.0]
Steve Stephens IV,Oregon,529,2023-24,1,[13],['12/01/2023'],['Washington'],[12.0]
Kobe King,Penn St.,539,2023-24,1,[7],['11/18/2023'],['Rutgers'],[10.0]
Curtis Jacobs,Penn St.,539,2023-24,1,[9],['09/02/2023'],['West Virginia'],[10.0]
Kevin Winston,Penn St.,539,2023-24,2,"[11, 13]","['11/11/2023', '12/30/2023']","['Michigan', 'Ole Miss']","[12.0, 10.0]"
Javon McIntyre,Pittsburgh,545,2023-24,1,[10],['11/11/2023'],['Syracuse'],[11.0]
Donovan McMillon,Pittsburgh,545,2023-24,5,"[3, 5, 9, 10, 11]","['09/16/2023', '09/30/2023', '11/04/2023', '11/11/2023', '11/16/2023']","['West Virginia', 'Virginia Tech', 'Florida St.', 'Syracuse', 'Boston College']","[18.0, 12.0, 10.0, 11.0, 13.0]"
Bangally Kamara,Pittsburgh,545,2023-24,1,[12],['11/25/2023'],['Duke'],[11.0]
Brandon George,Pittsburgh,545,2023-24,1,[9],['11/04/2023'],['Florida St.'],[10.0]
Dillon Thieneman,Purdue,559,2023-24,4,"[5, 7, 10, 12]","['09/02/2023', '09/16/2023', '10/28/2023', '11/18/2023']","['Fresno St.', 'Syracuse', 'Nebraska', 'Northwestern']","[10.0, 14.0, 12.0, 10.0]"
Nic Scourton,Purdue,559,2023-24,1,[10],['10/28/2023'],['Nebraska'],[10.0]
Sanoussi Kane,Purdue,559,2023-24,1,[10],['10/28/2023'],['Nebraska'],[10.0]
Myron Morrison,Rice,574,2023-24,1,[4],['09/23/2023'],['South Fla.'],[11.0]
Jonathan Jean,Rice,574,2023-24,1,[8],['10/28/2023'],['Tulane'],[11.0]
Chris Conti,Rice,574,2023-24,1,[4],['09/23/2023'],['South Fla.'],[11.0]
Plae Wyatt,Rice,574,2023-24,2,"[6, 8]","['10/07/2023', '10/28/2023']","['UConn', 'Tulane']","[10.0, 12.0]"
Tyreem Powell,Rutgers,587,2023-24,2,"[4, 8]","['09/09/2023', '09/16/2023']","['Temple', 'Virginia Tech']","[10.0, 11.0]"
Desmond Igbinosun,Rutgers,587,2023-24,1,[12],['11/18/2023'],['Penn St.'],[10.0]
Mohamed Toure,Rutgers,587,2023-24,2,"[2, 9]","['11/11/2023', '11/25/2023']","['Iowa', 'Maryland']","[10.0, 11.0]"
Dariel Djabome,Rutgers,587,2023-24,1,[9],['11/25/2023'],['Maryland'],[10.0]
Deion Jennings,Rutgers,587,2023-24,2,"[2, 3]","['11/11/2023', '11/04/2023']","['Iowa', 'Ohio St.']","[11.0, 13.0]"
Zyrus Fiaseu,San Diego St.,626,2023-24,1,[3],['09/09/2023'],['UCLA'],[12.0]
Cody Moon,San Diego St.,626,2023-24,2,"[1, 9]","['08/26/2023', '11/04/2023']","['Ohio', 'Utah St.']","[12.0, 14.0]"
Josh Hunter,San Diego St.,626,2023-24,1,[10],['11/11/2023'],['Colorado St.'],[15.0]
Jailin Walker,James Madison,317,2023-24,1,[7],['10/19/2023'],['Marshall'],[10.0]
Chauncey Logan,James Madison,317,2023-24,1,[6],['10/14/2023'],['Ga. Southern'],[11.0]
Trent Hendrick,James Madison,317,2023-24,1,[5],['09/30/2023'],['South Alabama'],[11.0]
Aiden Fisher,James Madison,317,2023-24,4,"[5, 7, 8, 13]","['09/30/2023', '10/19/2023', '10/28/2023', '12/23/2023']","['South Alabama', 'Marshall', 'Old Dominion', 'Air Force']","[10.0, 10.0, 12.0, 17.0]"
Fred Perry,Jacksonville St.,315,2023-24,2,"[5, 7]","['09/28/2023', '10/10/2023']","['Sam Houston', 'Liberty']","[14.0, 10.0]"
Kolbi Fuqua,Jacksonville St.,315,2023-24,2,"[3, 12]","['09/09/2023', '11/25/2023']","['Coastal Carolina', 'New Mexico St.']","[18.0, 10.0]"
Larry Worth III,Jacksonville St.,315,2023-24,1,[13],['12/16/2023'],['Louisiana'],[12.0]
Quae Drake,Jacksonville St.,315,2023-24,3,"[1, 5, 12]","['08/26/2023', '09/28/2023', '11/25/2023']","['UTEP', 'Sam Houston', 'New Mexico St.']","[11.0, 10.0, 11.0]"
Da'Marcus Crosby,Sam Houston,624,2023-24,2,"[8, 9]","['10/25/2023', '11/04/2023']","['UTEP', 'Kennesaw St.']","[10.0, 10.0]"
Trevor Williams,Sam Houston,624,2023-24,9,"[1, 2, 3, 4, 5, 6, 7, 11, 12]","['09/02/2023', '09/09/2023', '09/23/2023', '09/28/2023', '10/05/2023', '10/11/2023', '10/18/2023', '11/18/2023', '11/25/2023']","['BYU', 'Air Force', 'Houston', 'Jacksonville St.', 'Liberty', 'New Mexico St.', 'FIU', 'Western Ky.', 'Middle Tenn.']","[13.0, 14.0, 11.0, 10.0, 10.0, 13.0, 14.0, 14.0, 12.0]"
Kavian Gaither,Sam Houston,624,2023-24,1,[10],['11/11/2023'],['Louisiana Tech'],[12.0]
Sincere Jackson,Sam Houston,624,2023-24,1,[12],['11/25/2023'],['Middle Tenn.'],[13.0]
Viliami Fehoko,San Jose St.,630,2022-23,1,[7],['10/29/2022'],['Nevada'],[12.0]
Bryun Parham,San Jose St.,630,2022-23,2,"[7, 10]","['10/29/2022', '11/19/2022']","['Nevada', 'Utah St.']","[10.0, 14.0]"
Jordan Pollard,San Jose St.,630,2022-23,1,[12],['12/20/2022'],['Eastern Mich.'],[11.0]
Kyle Harmon,San Jose St.,630,2022-23,5,"[1, 4, 6, 9, 10]","['09/01/2022', '10/01/2022', '10/15/2022', '11/12/2022', '11/19/2022']","['Portland St.', 'Wyoming', 'Fresno St.', 'San Diego St.', 'Utah St.']","[11.0, 11.0, 11.0, 10.0, 14.0]"
Trey Kiser,South Alabama,646,2022-23,1,[10],['11/12/2022'],['Texas St.'],[10.0]
Jalen Jordan,South Alabama,646,2022-23,1,[9],['11/05/2022'],['Ga. Southern'],[10.0]
Jaden Voisin,South Alabama,646,2022-23,1,[11],['11/19/2022'],['Southern Miss.'],[17.0]
Zacch Pickens,South Carolina,648,2022-23,1,[2],['09/10/2022'],['Arkansas'],[12.0]
Jordan Burch,South Carolina,648,2022-23,1,[2],['09/10/2022'],['Arkansas'],[10.0]
Nick Emmanwori,South Carolina,648,2022-23,2,"[2, 3]","['09/10/2022', '09/17/2022']","['Arkansas', 'Georgia']","[11.0, 14.0]"
Sherrod Greene,South Carolina,648,2022-23,3,"[6, 10, 13]","['10/08/2022', '11/12/2022', '12/30/2022']","['Kentucky', 'Florida', 'Notre Dame']","[12.0, 10.0, 12.0]"
Antonio Grier,South Fla.,651,2022-23,1,[3],['09/17/2022'],['Florida'],[10.0]
Mekhi LaPointe,South Fla.,651,2022-23,2,"[1, 5]","['09/03/2022', '10/01/2022']","['BYU', 'East Carolina']","[10.0, 10.0]"
Dwayne Boyles,South Fla.,651,2022-23,6,"[5, 6, 7, 8, 10, 12]","['10/01/2022', '10/08/2022', '10/29/2022', '11/05/2022', '11/18/2022', '10/15/2022']","['East Carolina', 'Cincinnati', 'Houston', 'Temple', 'Tulsa', 'Tulane']","[12.0, 11.0, 10.0, 10.0, 11.0, 15.0]"
DJ Gordon IV,South Fla.,651,2022-23,1,[5],['10/01/2022'],['East Carolina'],[11.0]
Bryson Shaw,Southern California,657,2022-23,1,[9],['11/05/2022'],['California'],[11.0]
Eric Gentry,Southern California,657,2022-23,1,[2],['09/10/2022'],['Stanford'],[10.0]
Shane Lee,Southern California,657,2022-23,1,[4],['09/24/2022'],['Oregon St.'],[13.0]
Max Williams,Southern California,657,2022-23,1,[13],['12/02/2022'],['Utah'],[12.0]
Nick Roberts,SMU,663,2022-23,1,[12],['11/26/2022'],['Memphis'],[10.0]
Isaac Slade-Matautia,SMU,663,2022-23,2,"[3, 11]","['09/17/2022', '11/17/2022']","['Maryland', 'Tulane']","[11.0, 11.0]"
"Jimmy Phillips, Jr.",SMU,663,2022-23,2,"[5, 12]","['10/05/2022', '11/26/2022']","['UCF', 'Memphis']","[11.0, 11.0]"
Daylen Gill,Southern Miss.,664,2022-23,3,"[8, 9, 13]","['10/27/2022', '11/05/2022', '12/17/2022']","['Louisiana', 'Georgia St.', 'Rice']","[11.0, 12.0, 11.0]"
Santrell Latham,Southern Miss.,664,2022-23,1,[5],['10/08/2022'],['Troy'],[10.0]
Malik Shorts,Southern Miss.,664,2022-23,4,"[1, 2, 8, 11]","['09/03/2022', '09/10/2022', '10/27/2022', '11/19/2022']","['Liberty', 'Miami (FL)', 'Louisiana', 'South Alabama']","[12.0, 14.0, 11.0, 11.0]"
Jarron Morris,Texas St.,670,2022-23,1,[2],['09/10/2022'],['FIU'],[11.0]
Levi Bell,Texas St.,670,2022-23,1,[1],['09/03/2022'],['Nevada'],[10.0]
Sione Tupou,Texas St.,670,2022-23,2,"[1, 10]","['09/03/2022', '11/12/2022']","['Nevada', 'South Alabama']","[10.0, 14.0]"
London Harris,Texas St.,670,2022-23,2,"[5, 6]","['10/01/2022', '10/08/2022']","['James Madison', 'App State']","[15.0, 10.0]"
Tory Spears,Texas St.,670,2022-23,2,"[6, 12]","['10/08/2022', '11/26/2022']","['App State', 'Louisiana']","[12.0, 13.0]"
Kris Moncrief,Louisiana,671,2022-23,2,"[5, 7]","['10/12/2022', '10/27/2022']","['Marshall', 'Southern Miss.']","[10.0, 11.0]"
K.C. Ossai,Louisiana,671,2022-23,1,[2],['09/17/2022'],['Rice'],[11.0]
Jourdan Quibodeaux,Louisiana,671,2022-23,3,"[2, 5, 10]","['09/17/2022', '10/12/2022', '11/19/2022']","['Rice', 'Marshall', 'Florida St.']","[14.0, 14.0, 12.0]"
Bralen Trahan,Louisiana,671,2022-23,2,"[2, 5]","['09/17/2022', '10/12/2022']","['Rice', 'Marshall']","[10.0, 12.0]"
Lance Keneley,Stanford,674,2022-23,1,[7],['10/22/2022'],['Arizona St.'],[10.0]
Jacob Mangum-Farrar,Stanford,674,2022-23,1,[6],['10/15/2022'],['Notre Dame'],[10.0]
Levani Damuni,Stanford,674,2022-23,2,"[1, 10]","['09/03/2022', '11/12/2022']","['Colgate', 'Utah']","[10.0, 12.0]"
David Bailey,Stanford,674,2022-23,1,[8],['10/29/2022'],['UCLA'],[10.0]
Alaka'i Gilman,Stanford,674,2022-23,1,[12],['11/26/2022'],['BYU'],[12.0]
Garrett Williams,Syracuse,688,2022-23,1,[3],['09/17/2022'],['Purdue'],[10.0]
Mikel Jones,Syracuse,688,2022-23,3,"[3, 7, 8]","['09/17/2022', '10/22/2022', '10/29/2022']","['Purdue', 'Clemson', 'Notre Dame']","[11.0, 12.0, 15.0]"
Alijah Clark,Syracuse,688,2022-23,1,[11],['11/19/2022'],['Wake Forest'],[13.0]
Ja'Had Carter,Syracuse,688,2022-23,1,[9],['11/05/2022'],['Pittsburgh'],[10.0]
Anwar Sparrow,Syracuse,688,2022-23,1,[11],['11/19/2022'],['Wake Forest'],[12.0]
Marlowe Wax,Syracuse,688,2022-23,4,"[1, 6, 9, 11]","['09/03/2022', '10/15/2022', '11/05/2022', '11/19/2022']","['Louisville', 'NC State', 'Pittsburgh', 'Wake Forest']","[10.0, 10.0, 14.0, 13.0]"
Yvandy Rigby,Temple,690,2022-23,2,"[7, 8]","['10/21/2022', '10/29/2022']","['Tulsa', 'Navy']","[12.0, 16.0]"
Jordan Magee,Temple,690,2022-23,2,"[8, 9]","['10/29/2022', '11/05/2022']","['Navy', 'South Fla.']","[12.0, 11.0]"
Alex Odom,Temple,690,2022-23,2,"[7, 10]","['10/21/2022', '11/12/2022']","['Tulsa', 'Houston']","[11.0, 10.0]"
D.J. Woodbury,Temple,690,2022-23,1,[8],['10/29/2022'],['Navy'],[10.0]
Solon Page III,Tennessee,694,2022-23,1,[13],['12/30/2022'],['Clemson'],[10.0]
Aaron Beasley,Tennessee,694,2022-23,2,"[2, 13]","['09/10/2022', '12/30/2022']","['Pittsburgh', 'Clemson']","[14.0, 12.0]"
Trevon Flowers,Tennessee,694,2022-23,1,[6],['10/15/2022'],['Alabama'],[11.0]
Jarred Kerr,Texas A&M,697,2022-23,1,[9],['11/05/2022'],['Florida'],[10.0]
Jacoby Mathews,Texas A&M,697,2022-23,1,[9],['11/05/2022'],['Florida'],[15.0]
Antonio Johnson,Texas A&M,697,2022-23,4,"[2, 4, 10, 12]","['09/10/2022', '09/24/2022', '11/12/2022', '11/26/2022']","['App State', 'Arkansas', 'Auburn', 'LSU']","[13.0, 13.0, 10.0, 10.0]"
McKinnley Jackson,Texas A&M,697,2022-23,1,[8],['10/29/2022'],['Ole Miss'],[12.0]
Chris Russell Jr.,Texas A&M,697,2022-23,2,"[2, 4]","['09/10/2022', '09/24/2022']","['App State', 'Arkansas']","[11.0, 10.0]"
Edgerrin Cooper,Texas A&M,697,2022-23,1,[2],['09/10/2022'],['App State'],[10.0]
Demani Richardson,Texas A&M,697,2022-23,2,"[6, 12]","['10/08/2022', '11/26/2022']","['Alabama', 'LSU']","[12.0, 10.0]"
Jamoi Hodge,TCU,698,2022-23,1,[8],['10/29/2022'],['West Virginia'],[13.0]
Johnny Hodges,TCU,698,2022-23,3,"[4, 6, 10]","['10/01/2022', '10/15/2022', '11/12/2022']","['Oklahoma', 'Oklahoma St.', 'Texas']","[10.0, 10.0, 11.0]"
Shad Banks Jr.,TCU,698,2022-23,1,[13],['12/03/2022'],['Kansas St.'],[10.0]
Krishon Merriweather,Texas Tech,700,2022-23,3,"[6, 8, 9]","['10/08/2022', '10/29/2022', '11/05/2022']","['Oklahoma St.', 'Baylor', 'TCU']","[17.0, 12.0, 11.0]"
Reggie Pearson,Texas Tech,700,2022-23,1,[12],['11/26/2022'],['Oklahoma'],[11.0]
Kosi Eldridge,Texas Tech,700,2022-23,2,"[8, 12]","['10/29/2022', '11/26/2022']","['Baylor', 'Oklahoma']","[12.0, 14.0]"
Tyree Wilson,Texas Tech,700,2022-23,2,"[3, 8]","['09/17/2022', '10/29/2022']","['NC State', 'Baylor']","[11.0, 10.0]"
Diamonte Tucker-Dorsey,Texas,703,2022-23,1,[13],['12/29/2022'],['Washington'],[10.0]
Anthony Cook,Texas,703,2022-23,1,[4],['09/24/2022'],['Texas Tech'],[12.0]
Jaylan Ford,Texas,703,2022-23,7,"[2, 3, 4, 5, 9, 12, 13]","['09/10/2022', '09/17/2022', '09/24/2022', '10/01/2022', '11/05/2022', '11/25/2022', '12/29/2022']","['Alabama', 'UTSA', 'Texas Tech', 'West Virginia', 'Kansas St.', 'Baylor', 'Washington']","[10.0, 15.0, 12.0, 14.0, 10.0, 13.0, 10.0]"
Jerrin Thompson,Texas,703,2022-23,3,"[4, 5, 13]","['09/24/2022', '10/01/2022', '12/29/2022']","['Texas Tech', 'West Virginia', 'Washington']","[10.0, 10.0, 11.0]"
Jahdae Barron,Texas,703,2022-23,3,"[4, 8, 10]","['09/24/2022', '10/22/2022', '11/12/2022']","['Texas Tech', 'Oklahoma St.', 'TCU']","[10.0, 12.0, 11.0]"
Barryn Sorrell,Texas,703,2022-23,1,[10],['11/12/2022'],['TCU'],[11.0]
DeMarvion Overshown,Texas,703,2022-23,3,"[3, 10, 12]","['09/17/2022', '11/12/2022', '11/25/2022']","['UTSA', 'TCU', 'Baylor']","[10.0, 11.0, 14.0]"
Cal Wallerstedt,UTEP,704,2022-23,3,"[8, 9, 10]","['10/22/2022', '10/29/2022', '11/03/2022']","['Fla. Atlantic', 'Middle Tenn.', 'Rice']","[11.0, 14.0, 10.0]"
Tyrice Knight,UTEP,704,2022-23,4,"[1, 4, 9, 10]","['08/27/2022', '09/17/2022', '10/29/2022', '11/03/2022']","['North Texas', 'New Mexico', 'Middle Tenn.', 'Rice']","[11.0, 14.0, 10.0, 12.0]"
Justin Prince,UTEP,704,2022-23,1,[2],['09/03/2022'],['Oklahoma'],[10.0]
Kobe Hylton,UTEP,704,2022-23,3,"[4, 7, 10]","['09/17/2022', '10/08/2022', '11/03/2022']","['New Mexico', 'Louisiana Tech', 'Rice']","[10.0, 10.0, 10.0]"
Dadrian Taylor,UTSA,706,2022-23,1,[1],['09/03/2022'],['Houston'],[10.0]
